time,phase,thrust_cmd,lox_pos_cmd,ipa_pos_cmd,lox_pos,lox_vel,lox_voltage,lox_current,ipa_pos,ipa_vel,ipa_voltage,ipa_current,chamber_pressure,lox_valve_upstream_pressure,lox_valve_downstream_pressure,lox_venturi_differential_pressure,lox_venturi_temperature,lox_valve_temperature,ipa_valve_upstream_pressure,ipa_valve_downstream_pressure,ipa_venturi_differential_pressure,chamber_pressure_controller_p_component,chamber_pressure_controller_i_component,lox_angle_controller_p_component,lox_angle_controller_i_component,ipa_angle_controller_p_component,ipa_angle_controller_i_component,lox_mdot,ipa_mdot,ol_lox_mdot,ol_ipa_mdot,ol_lox_angle,ol_ipa_angle,lox_valve_downstream_pressure_calc,ipa_valve_downstream_pressure_calc
15.275,704,205.73,0.097005,0.10183,0.093803,0,12.589,-3.9398,0.096489,0,12.676,0.87615,101.95,766.51,150.68,2.8974,113.34,113.34,775.84,132.16,0.38335,-0,0,-0.12294,-0.8121,-0.85727,-1.8455,0.69989,0.20583,0.76136,0.63447,33.987,33.957,144.44,130.39
15.28,705,205.84,0.097115,0.099693,0.093803,0,12.578,-3.6308,0.096489,0,12.66,1.4866,102.29,766.48,145.83,2.877,113.34,113.34,778.1,116.66,3.1399,-0,0,-0.12873,-0.83813,-0.091488,-1.8536,0.69743,0.58909,0.7618,0.63483,33.995,33.944,144.53,130.47
15.289,705,206.02,0.096732,0.10018,0.093803,0,12.578,-3.6308,0.096866,-0.030518,12.66,1.4866,99.392,767.25,144.45,3.4972,113.34,113.34,775.83,122.74,2.5953,-0,0,0.012764,-0.83591,-0.19979,-1.8885,0.76893,0.53556,0.76255,0.63546,34,33.976,144.69,130.61
15.291,706,206.07,0.096454,0.10138,0.093803,0,12.578,-3.6308,0.096866,-0.030518,12.66,0.61792,100.48,766.72,147.9,3.9909,113.34,113.34,777.1,128.69,0.9735,-0,0,0.11725,-0.83129,-0.61529,-1.9123,0.82141,0.32801,0.76278,0.63565,34.009,33.969,144.74,130.65
15.295,706,206.15,0.097461,0.10133,0.093803,0,12.55,-4.898,0.096866,-0.030518,12.685,0.61792,101.23,767.57,152.37,2.4449,113.34,113.34,774.16,121.95,1.1488,-0,0,-0.24038,-0.83862,-0.55922,-1.9205,0.64292,0.35631,0.76311,0.63592,34.007,33.999,144.81,130.71
15.3,706,206.27,0.097109,0.10033,0.093803,0,12.587,-4.4551,0.097341,-0.045776,12.685,0.37002,98.868,767.65,158.69,3.0365,113.34,113.34,772.49,104.52,2.6509,-0,0,-0.094169,-0.85056,-0.19009,-1.9065,0.7165,0.54128,0.76359,0.63632,34.014,34.021,144.92,130.79
15.305,706,206.38,0.097234,0.10087,0.093803,0,12.587,-4.4551,0.097847,-0.045776,12.706,0.37002,98.787,766.08,161.41,2.9955,113.34,113.34,777.02,117.42,1.7038,-0,0,-0.10483,-0.86225,-0.40556,-1.9194,0.71164,0.43394,0.76406,0.63672,34.037,33.99,145.02,130.87
15.31,707,206.5,0.097481,0.1002,0.093803,0,12.562,-4.6385,0.097847,-0.045776,12.706,0.37002,99.313,767.08,160.71,2.6791,113.34,113.34,779.27,124.73,2.7997,-0,0,-0.18306,-0.87392,-0.16173,-1.9337,0.67301,0.55626,0.76454,0.63712,34.036,33.978,145.12,130.96
15.315,707,206.61,0.097201,0.098642,0.093803,0,12.562,-4.6385,0.098257,-0.030518,12.706,0.37002,98.965,766.18,155.94,3.2044,113.34,113.34,774.18,130.92,6.8064,-0,0,-0.058009,-0.88121,0.45957,-1.9409,0.73603,0.86732,0.76504,0.63753,34.053,34.03,145.23,131.05
15.32,707,206.73,0.097185,0.098797,0.093803,0,12.544,-5.4703,0.098257,-0.030518,12.71,0.034564,99.915,766.75,149.94,3.2848,113.35,113.35,783.49,116.32,5.8213,-0,0,-0.040719,-0.88896,0.32831,-1.9367,0.74518,0.8021,0.76554,0.63795,34.057,33.958,145.34,131.14
15.325,708,206.85,0.09754,0.10034,0.093803,0,12.544,-5.4703,0.098589,-0.030518,12.71,0.034564,99.934,766.76,144.69,2.8299,113.35,113.35,773.63,115.33,3.0629,-0,0,-0.14876,-0.90002,-0.1131,-1.9592,0.69166,0.58182,0.76604,0.63837,34.066,34.051,145.45,131.23
15.33,708,206.98,0.097391,0.10353,0.093803,0,12.564,-5.1025,0.098589,-0.030518,12.69,-0.23102,99.956,767.68,144.2,3.1211,113.35,113.35,778.05,120.03,-0.0099568,-0,0,-0.080384,-0.91434,-1.2776,-1.9711,0.72638,0,0.76657,0.63881,34.066,34.021,145.56,131.32
15.335,708,207.11,0.097635,0.1002,0.093803,0,12.564,-5.1025,0.098757,-0.015259,12.69,-0.23102,102.38,768.13,148.97,2.8417,113.35,113.35,777.64,117.39,3.3519,-0,0,-0.14798,-0.92959,-0.061196,-1.9762,0.69311,0.60865,0.7671,0.63925,34.071,34.033,145.67,131.41
15.34,709,207.23,0.097278,0.099004,0.093803,0,12.56,-5.3865,0.098757,-0.015259,12.71,-0.47599,101.07,766.85,155.03,3.5809,113.35,113.35,775.19,108.34,6.3782,-0,0,0.020825,-0.94857,0.3998,-1.9786,0.77804,0.83959,0.76763,0.63969,34.092,34.063,145.79,131.51
15.345,709,207.37,0.097802,0.10042,0.093803,0,12.56,-5.3865,0.098808,0,12.71,-0.47599,99.915,767.83,160.41,2.8096,113.35,113.35,775.75,126.04,3.2718,-0,0,-0.15803,-0.95811,-0.077658,-2.0054,0.68917,0.60133,0.76819,0.64016,34.093,34.067,145.91,131.61
15.35,709,207.5,0.097682,0.10166,0.093803,0,12.555,-5.7489,0.098808,0,12.697,-1.7023,98.882,768.5,160.29,3.0762,113.35,113.35,777.84,106.13,1.2819,-0,0,-0.095246,-0.97432,-0.52845,-2.0095,0.72113,0.3764,0.76875,0.64063,34.096,34.058,146.03,131.71
15.355,709,207.64,0.097487,0.099904,0.093803,0,12.555,-5.7489,0.098614,0.045776,12.697,-1.7023,98.311,767.86,158.47,3.5134,113.35,113.35,777.31,124,4.3802,-0,0,0.002712,-0.98628,0.10935,-2.0032,0.77067,0.69577,0.76932,0.6411,34.112,34.071,146.15,131.81
15.36,710,207.78,0.097782,0.099513,0.093803,0,12.555,-6.0506,0.098614,0.045776,12.701,-1.0914,102,767.53,154.17,3.1517,113.35,113.35,777.4,131.62,5.2212,-0,0,-0.079964,-0.99626,0.23608,-1.9806,0.72993,0.75963,0.76991,0.64159,34.125,34.08,146.28,131.91
15.365,710,207.92,0.098109,0.10306,0.093803,0,12.555,-6.0506,0.098226,0.030518,12.701,-1.0914,102.75,767.8,149.8,2.7078,113.35,113.35,778.72,132.29,0.18618,-0,0,-0.18787,-0.99866,-0.99729,-2.026,0.67658,0.14345,0.77051,0.64209,34.133,34.078,146.41,132.02
15.37,710,208.06,0.097983,0.10002,0.093862,-0.015259,12.541,-5.8109,0.098226,0.030518,12.671,-1.6308,102.97,768.65,143.71,2.9199,113.35,113.35,774.98,132.16,4.6731,-0,0,-0.13707,-1.0017,0.15214,-2.0373,0.70257,0.71866,0.77111,0.64259,34.135,34.12,146.53,132.13
15.375,711,208.21,0.09799,0.10131,0.093862,-0.015259,12.541,-5.8109,0.097605,0.076294,12.671,-1.6308,101.12,767.86,144.79,3.0523,113.35,113.35,772.04,122.87,2.3535,-0,0,-0.10681,-1.0161,-0.26621,-2.0497,0.71833,0.51001,0.77173,0.64311,34.153,34.156,146.67,132.24
15.38,711,208.36,0.098262,0.1011,0.094103,-0.030518,12.541,-6.1871,0.097605,0.076294,12.644,-1.7236,101.5,767.36,150.27,2.7656,113.35,113.35,774.45,123.52,2.9692,-0,0,-0.17723,-1.0278,-0.14159,-2.1091,0.68376,0.57285,0.77237,0.64364,34.169,34.145,146.81,132.35
15.385,711,208.52,0.098233,0.099713,0.094103,-0.030518,12.541,-6.1871,0.096643,0.10681,12.644,-1.7236,101.52,769.77,156.01,2.8234,113.38,113.38,779.61,133.63,5.7855,-0,0,-0.16438,-1.0413,0.31092,-2.097,0.69082,0.79963,0.77301,0.64417,34.158,34.111,146.95,132.46
15.39,712,208.67,0.097925,0.10131,0.094532,-0.061035,12.553,-5.8393,0.096643,0.10681,12.66,-1.2633,98.393,767.11,161.7,3.523,113.38,113.38,775.33,127.97,2.6703,-0,0,-0.0039855,-1.0541,-0.20295,-2.1102,0.77167,0.54325,0.77366,0.64472,34.195,34.158,147.09,132.58
15.395,712,208.83,0.098592,0.10101,0.094532,-0.061035,12.553,-5.8393,0.095489,0.12207,12.66,-1.2633,97.451,767.89,162.82,2.6162,113.38,113.38,778.43,111.1,3.3137,-0,0,-0.2187,-1.0752,-0.080236,-2.1412,0.66499,0.60517,0.77434,0.64528,34.199,34.142,147.24,132.7
15.4,712,208.99,0.098532,0.10165,0.094993,-0.045776,12.546,-5.314,0.095489,0.12207,12.66,-0.88159,97.978,766.3,158.51,2.8451,113.38,113.38,777.8,114.08,2.2659,-0,0,-0.16311,-1.0825,-0.29084,-2.1457,0.69346,0.50043,0.77502,0.64585,34.226,34.159,147.38,132.82
15.405,713,209.16,0.098687,0.10042,0.094993,-0.045776,12.546,-5.314,0.094291,0.10681,12.66,-0.88159,101.83,767.92,154.05,2.6979,113.38,113.38,774.81,122.2,4.9068,-0,0,-0.20084,-1.1041,0.17997,-2.1362,0.67529,0.73641,0.77571,0.64642,34.222,34.196,147.53,132.94
15.41,713,209.33,0.098176,0.10197,0.095455,-0.045776,12.585,-5.0812,0.094291,0.10681,12.719,0.039972,105.18,766.82,145.82,3.6618,113.38,113.38,779.04,114.66,1.8292,-0,0,0.020601,-1.1183,-0.3948,-2.1443,0.78673,0.44962,0.77643,0.64702,34.246,34.17,147.69,133.07
15.415,713,209.5,0.098441,0.10075,0.095455,-0.045776,12.585,-5.0812,0.093157,0.091553,12.719,0.039972,101.84,767.21,142.09,3.3238,113.38,113.38,776.48,107.39,4.2886,-0,0,-0.055207,-1.1293,0.081662,-2.1457,0.74955,0.68846,0.77715,0.64762,34.254,34.204,147.84,133.2
15.42,714,209.68,0.098977,0.10038,0.095621,-0.015259,12.578,-4.6272,0.093157,0.091553,12.69,0.25897,99.938,768.3,144.35,2.6299,113.38,113.38,780.98,122.02,4.9755,-0,0,-0.2223,-1.1532,0.18664,-2.1485,0.66672,0.74155,0.77788,0.64823,34.256,34.177,148,133.33
15.425,714,209.86,0.098859,0.10171,0.095621,-0.015259,12.578,-4.6272,0.092132,0.091553,12.69,0.25897,101.45,766.74,150,3.0038,113.38,113.38,774.82,123.96,2.7771,-0,0,-0.1322,-1.1726,-0.18972,-2.1819,0.71254,0.55401,0.77864,0.64887,34.285,34.243,148.16,133.47
15.43,714,210.04,0.098787,0.10207,0.095634,0,12.537,-5.3605,0.092132,0.091553,12.687,0.63988,99.46,767.5,157.64,3.1823,113.38,113.38,771.5,128.41,2.4108,-0,0,-0.091998,-1.1808,-0.26666,-2.1932,0.73341,0.51618,0.77941,0.64951,34.291,34.285,148.33,133.6
15.435,714,210.22,0.09891,0.10144,0.095634,0,12.537,-5.3605,0.091419,0.045776,12.687,0.63988,96.67,767.41,161.52,3.1149,113.38,113.38,775.37,124.14,3.6065,-0,0,-0.10913,-1.1937,-0.037615,-2.2185,0.72561,0.63134,0.78017,0.65014,34.305,34.263,148.49,133.74
15.44,715,210.42,0.099018,0.10062,0.095634,0,12.573,-4.5636,0.091419,0.045776,12.71,1.3335,97.936,767.53,159.52,3.0538,113.38,113.38,771.47,125.75,5.8876,-0,0,-0.12506,-1.2036,0.31168,-2.2243,0.71846,0.80666,0.78098,0.65082,34.318,34.31,148.67,133.88
15.445,715,210.61,0.099041,0.10205,0.095634,0,12.573,-4.5636,0.09115,0.015259,12.71,1.3335,99.898,767.07,156.32,3.1556,113.38,113.38,776.56,119.93,2.6138,-0,0,-0.10294,-1.2157,-0.22805,-2.2326,0.73033,0.53747,0.7818,0.6515,34.336,34.278,148.84,134.03
15.45,715,210.8,0.099391,0.10286,0.095634,0,12.566,-5.121,0.09115,0.015259,12.674,1.4768,102.88,767.32,149.74,2.7391,113.35,113.35,776.62,120.01,1.4906,-0,0,-0.20429,-1.2295,-0.49259,-2.2447,0.68047,0.40588,0.78261,0.65218,34.347,34.291,149.01,134.17
15.455,716,211.01,0.098792,0.10181,0.095634,0,12.566,-5.121,0.091055,0,12.674,1.4768,103.91,765.77,144.83,3.8453,113.35,113.35,780.95,118.51,3.077,-0,0,0.045582,-1.2337,-0.13946,-2.2462,0.80626,0.58316,0.78347,0.65289,34.377,34.266,149.2,134.32
15.46,716,211.21,0.099508,0.10155,0.095634,0,12.55,-5.3166,0.091055,0,12.66,2.3495,101.86,767.6,142.12,2.7624,113.35,113.35,771.76,101.87,4.156,-0,0,-0.20193,-1.2469,0.048236,-2.2452,0.68337,0.67773,0.78433,0.65361,34.374,34.362,149.39,134.48
15.465,716,211.42,0.099339,0.10229,0.095634,0,12.55,-5.3166,0.091453,-0.045776,12.66,2.3495,100.79,766.63,147.61,3.1641,113.35,113.35,778.44,107.04,2.605,-0,0,-0.10767,-1.2557,-0.23554,-2.2735,0.73136,0.53656,0.7852,0.65433,34.399,34.316,149.57,134.63
15.47,717,211.63,0.099618,0.10305,0.095634,0,12.56,-5.4694,0.091453,-0.045776,12.678,1.8388,100.77,768.94,153.75,2.7544,113.35,113.35,776.33,121.89,1.7829,-0,0,-0.20746,-1.2633,-0.42235,-2.3248,0.68237,0.4439,0.78609,0.65508,34.392,34.349,149.77,134.79
15.475,717,211.85,0.099503,0.10408,0.095634,0,12.56,-5.4694,0.092134,-0.091553,12.678,1.8388,99.131,768.1,159.51,3.1187,113.35,113.35,777.09,115.76,0.69226,-0,0,-0.12183,-1.2833,-0.75849,-2.3516,0.7261,0.2766,0.78702,0.65585,34.416,34.358,149.97,134.96
15.48,717,212.07,0.099717,0.103,0.095634,0,12.537,-6.0027,0.092134,-0.091553,12.635,1.9641,100.2,766.48,160.98,2.9895,113.35,113.35,776.56,113.16,2.0608,-0,0,-0.15409,-1.296,-0.35874,-2.3438,0.71089,0.47724,0.78794,0.65661,34.448,34.377,150.17,135.12
15.485,718,212.29,0.099701,0.10254,0.095634,0,12.537,-6.0027,0.093151,-0.10681,12.635,1.9641,101.15,766.82,159.28,3.1227,113.35,113.35,774.51,129.47,2.9969,-0,0,-0.12464,-1.3068,-0.16377,-2.3388,0.72656,0.57551,0.78888,0.6574,34.461,34.411,150.37,135.29
15.49,718,212.52,0.099704,0.10189,0.095634,0,12.534,-5.4483,0.093151,-0.10681,12.651,2.1197,100.84,766.78,155.39,3.2646,113.35,113.35,773.41,114.71,4.6619,-0,0,-0.09394,-1.3211,0.11917,-2.3625,0.74289,0.7178,0.78986,0.65821,34.478,34.436,150.58,135.46
15.495,718,212.76,0.099738,0.10217,0.095634,0,12.534,-5.4483,0.094671,-0.16785,12.651,2.1197,102.47,768.73,150.99,3.2711,113.35,113.35,770.26,109.42,4.3961,-0,0,-0.094426,-1.335,0.076007,-2.3777,0.74362,0.69703,0.79084,0.65903,34.476,34.481,150.79,135.64
15.5,719,212.99,0.099875,0.10597,0.095634,0,12.569,-5.905,0.094671,-0.16785,12.676,1.3295,102.86,767.76,146.63,3.259,113.35,113.35,777.58,128.71,-0.1473,-0,0,-0.099138,-1.353,-1.3197,-2.3984,0.74225,0,0.79182,0.65985,34.503,34.43,151.01,135.81
15.505,719,213.24,0.10028,0.1039,0.095634,0,12.569,-5.905,0.096361,-0.16785,12.676,1.3295,103,768.43,147.46,2.7676,113.35,113.35,773.43,136.21,1.5598,-0,0,-0.21771,-1.3671,-0.49105,-2.4291,0.68401,0.4152,0.79286,0.66072,34.515,34.485,151.23,136
15.51,719,213.48,0.1003,0.10264,0.095634,0,12.575,-5.5474,0.096361,-0.16785,12.669,1.2841,103.76,768.14,152.13,2.8827,113.35,113.35,774.3,123.03,3.8167,-0,0,-0.19165,-1.3817,-0.024215,-2.4333,0.69808,0.64948,0.7939,0.66159,34.535,34.494,151.46,136.18
15.515,719,213.73,0.10043,0.10581,0.095634,0,12.575,-5.5474,0.098324,-0.19836,12.669,1.2841,103.36,767.75,158.7,2.8638,113.27,113.27,770.02,118.55,0.16104,-0,0,-0.19795,-1.4022,-1.0581,-2.4832,0.69597,0.13341,0.79495,0.66245,34.554,34.55,151.67,136.37
15.52,720,213.99,0.10067,0.10349,0.095634,0,12.56,-6.4733,0.098324,-0.19836,12.687,0.16831,99.431,768.55,161.2,2.6265,113.27,113.27,778.67,130.35,2.57,-0,0,-0.25907,-1.4175,-0.26085,-2.505,0.66651,0.53294,0.79604,0.66337,34.566,34.489,151.9,136.57
15.525,720,214.25,0.10038,0.10382,0.095634,0,12.56,-6.4733,0.10014,-0.18311,12.687,0.16831,99.965,767.11,161.82,3.2887,113.27,113.27,777.37,124.65,2.1071,-0,0,-0.10268,-1.4333,-0.36345,-2.4916,0.74581,0.48257,0.79715,0.66429,34.599,34.518,152.14,136.76
15.53,720,214.51,0.10052,0.10328,0.095634,0,12.528,-6.8121,0.10014,-0.18311,12.706,-0.019992,100.12,768.26,160.29,3.1721,113.27,113.27,781.58,122.55,3.062,-0,0,-0.13157,-1.4471,-0.16697,-2.515,0.73247,0.58173,0.79826,0.66521,34.607,34.498,152.38,136.96
15.535,721,214.79,0.10108,0.10278,0.095634,0,12.528,-6.8121,0.10163,-0.12207,12.706,-0.019992,101.79,767.8,156,2.5194,113.27,113.27,775.33,120.17,4.6213,-0,0,-0.29328,-1.464,0.096979,-2.5255,0.65277,0.71467,0.79941,0.66618,34.632,34.573,152.63,137.17
15.54,721,215.06,0.10084,0.10446,0.095884,-0.030518,12.523,-6.578,0.10163,-0.12207,12.706,-0.39412,105.02,768,149.51,3.0354,113.27,113.27,775.99,116.42,1.7061,-0,0,-0.16814,-1.4855,-0.46586,-2.5516,0.71652,0.43423,0.80059,0.66716,34.65,34.587,152.89,137.38
15.545,721,215.34,0.10113,0.10323,0.095884,-0.030518,12.523,-6.578,0.10163,-0.12207,12.706,-0.39412,104.15,767.98,145.38,2.7425,113.27,113.27,775.76,116.83,4.2603,-0,0,-0.24139,-1.4957,0.036096,-2.593,0.68107,0.68618,0.80176,0.66814,34.671,34.608,153.14,137.59
15.55,722,215.63,0.1011,0.10376,0.096435,-0.076294,12.53,-6.2983,0.10266,-0.076294,12.722,-1.0664,99.804,767.92,146.98,2.971,113.27,113.27,775.19,114.85,3.3729,-0,0,-0.18821,-1.5143,-0.1172,-2.6034,0.70887,0.61055,0.80297,0.66915,34.693,34.632,153.41,137.8
15.555,722,215.92,0.10125,0.10289,0.096435,-0.076294,12.53,-6.2983,0.10266,-0.076294,12.722,-1.0664,100.48,767.11,152.38,2.9615,113.27,113.27,773.53,129.3,5.9269,-0,0,-0.19297,-1.5329,0.27831,-2.6497,0.70774,0.80934,0.80422,0.67019,34.723,34.668,153.68,138.02
15.56,722,216.22,0.10196,0.10466,0.097278,-0.091553,12.541,-5.5274,0.1033,-0.061035,12.699,-0.95039,99.642,767.77,159.27,2.1229,113.27,113.27,775.67,112.23,2.1762,-0,0,-0.41251,-1.5561,-0.3616,-2.6468,0.59922,0.49043,0.80547,0.67123,34.738,34.669,153.95,138.25
15.565,723,216.52,0.10118,0.10429,0.097278,-0.091553,12.541,-5.5274,0.1033,-0.061035,12.699,-0.95039,98.723,767.12,160.22,3.4474,113.27,113.27,777.45,114.27,2.8448,-0,0,-0.086291,-1.5716,-0.22314,-2.647,0.7636,0.56071,0.80674,0.67229,34.767,34.673,154.23,138.47
15.57,723,216.83,0.10165,0.10258,0.09827,-0.091553,12.55,-5.0937,0.10378,-0.045776,12.715,-0.83648,98.994,767.53,158.74,2.8791,113.27,113.27,776.71,117.09,7.0747,-0,0,-0.2205,-1.5872,0.42171,-2.6504,0.69782,0.88425,0.80807,0.67339,34.786,34.701,154.52,138.71
15.575,723,217.14,0.10191,0.10389,0.09827,-0.091553,12.55,-5.0937,0.10378,-0.045776,12.715,-0.83648,101.18,766.64,155.41,2.7272,113.27,113.27,781.39,129.54,3.718,-0,0,-0.26047,-1.6102,-0.06694,-2.6536,0.67916,0.64103,0.80939,0.6745,34.818,34.68,154.8,138.95
15.58,724,217.46,0.10208,0.10439,0.099159,-0.076294,12.553,-4.5054,0.104,-0.015259,12.697,-1.1586,101.68,766.09,150.02,2.7033,113.12,113.12,774.74,119.22,3.3698,-0,0,-0.26849,-1.6391,-0.13067,-2.6888,0.67648,0.61027,0.81073,0.67561,34.842,34.762,155.06,139.19
15.585,724,217.79,0.102,0.10562,0.099159,-0.076294,12.553,-4.5054,0.104,-0.015259,12.697,-1.1586,102.25,767.24,146.61,2.9687,113.12,113.12,776.1,116.57,1.6795,-0,0,-0.20645,-1.6589,-0.4919,-2.7574,0.70891,0.43083,0.81214,0.67678,34.854,34.773,155.37,139.44
15.59,724,218.12,0.1022,0.10532,0.099687,-0.045776,12.571,-4.2652,0.10406,0,12.69,-0.37056,101.44,767.14,145.31,2.9003,113.12,113.12,772.64,118.98,2.4208,-0,0,-0.2257,-1.6864,-0.32141,-2.7663,0.70069,0.51724,0.81354,0.67795,34.88,34.828,155.68,139.69
15.595,724,218.45,0.10206,0.10406,0.099687,-0.045776,12.571,-4.2652,0.10406,0,12.69,-0.37056,100.36,767.22,148.72,3.3011,113.12,113.12,774.3,128.03,5.1226,-0,0,-0.13481,-1.7023,0.1466,-2.7734,0.74755,0.75243,0.81495,0.67913,34.904,34.835,155.98,139.94
15.6,725,218.8,0.10279,0.10708,0.099935,-0.015259,12.578,-3.8023,0.10406,0,12.706,-0.033073,101.65,767.7,154.58,2.4607,113.12,113.12,771.2,118.73,0.55678,-0,0,-0.34204,-1.7355,-0.8646,-2.7964,0.64541,0.24806,0.81643,0.68036,34.925,34.889,156.31,140.21
15.605,725,219.15,0.10231,0.10617,0.099935,-0.015259,12.578,-3.8023,0.10406,0,12.706,-0.033073,101.44,767.13,160.1,3.4131,113.12,113.12,778.74,121.43,1.6766,-0,0,-0.11563,-1.7573,-0.5023,-2.8765,0.76011,0.43046,0.81793,0.68161,34.957,34.842,156.63,140.47
15.61,725,219.51,0.10273,0.10454,0.099907,0,12.585,-4.1975,0.10406,0,12.653,0.040973,99.439,767.06,160.62,3.0007,113.12,113.12,776.59,130.51,5.7789,-0,0,-0.2134,-1.7858,0.23265,-2.98,0.71272,0.79918,0.81942,0.68285,34.985,34.886,156.96,140.74
15.615,726,219.87,0.10246,0.10485,0.099907,0,12.585,-4.1975,0.10406,0,12.653,0.040973,100.26,766,157.92,3.6502,113.12,113.12,779.04,112.22,4.9322,-0,0,-0.0698,-1.7975,0.10832,-2.9659,0.78608,0.73831,0.82098,0.68415,35.017,34.889,157.3,141.02
15.62,726,220.24,0.10321,0.10534,0.099907,0,12.569,-3.9629,0.10406,0,12.685,0.28597,102.86,767.1,155.42,2.6336,113.12,113.12,778.16,120.05,4.0617,-0,0,-0.30941,-1.8209,-0.030674,-2.973,0.66769,0.66999,0.8224,0.68533,35.027,34.92,157.61,141.27
15.625,726,220.62,0.10284,0.10922,0.099907,0,12.569,-3.9629,0.10406,0,12.685,0.28597,103.76,767.04,150.94,3.3773,113.12,113.12,779.73,123.75,-0.091509,-0,0,-0.13522,-1.8425,-1.3729,-3.0201,0.75612,0,0.82373,0.68644,35.044,34.927,157.9,141.51
15.63,727,221,0.10307,0.10789,0.099907,0,12.569,-4.3795,0.10406,0,12.653,0.013078,102.24,768.54,146.59,3.1846,113.12,113.12,772.91,123.57,0.80477,-0,0,-0.18171,-1.8743,-0.7787,-3.0511,0.73424,0.29823,0.8251,0.68758,35.05,35.011,158.2,141.75
15.635,727,221.39,0.10359,0.10594,0.099907,0,12.569,-4.3795,0.10406,0,12.653,0.013078,102.36,767.75,145.24,2.5844,113.12,113.12,776.3,105.2,3.9354,-0,0,-0.33014,-1.8891,-0.058519,-3.0744,0.66144,0.65949,0.82651,0.68875,35.075,35.004,158.51,142.01
15.64,727,221.79,0.1031,0.10686,0.099907,0,12.573,-4.098,0.10418,-0.015259,12.692,0.19243,102.52,767.65,150.35,3.5043,113.12,113.12,773.86,107.16,2.4202,-0,0,-0.11542,-1.9074,-0.34549,-3.0838,0.77021,0.51718,0.82791,0.68993,35.093,35.041,158.82,142.26
15.645,728,222.19,0.10353,0.10628,0.099907,0,12.573,-4.098,0.10424,-0.015259,12.692,0.19243,103.29,767.06,156.92,3.0367,113.1,113.1,772.31,106.83,3.9352,-0,0,-0.22464,-1.9305,-0.063276,-3.1268,0.71702,0.65948,0.82935,0.69112,35.116,35.072,159.13,142.51
15.65,728,222.61,0.10395,0.10728,0.10005,-0.015259,12.56,-4.0287,0.10424,-0.015259,12.681,0.22718,99.965,767.91,161.4,2.5752,113.1,113.1,778.51,133.49,2.0681,-0,0,-0.34106,-1.9517,-0.42856,-3.1471,0.66031,0.47808,0.83084,0.69236,35.128,35.044,159.45,142.78
15.655,728,223.02,0.10408,0.1103,0.10005,-0.015259,12.56,-4.0287,0.10439,-0.015259,12.681,0.22718,98.908,769.28,162.12,2.5373,113.1,113.1,770.99,112.91,-0.028759,-0,0,-0.35381,-1.9761,-1.3872,-3.1999,0.65542,0,0.83233,0.69361,35.137,35.122,159.78,143.05
15.66,729,223.44,0.10329,0.10624,0.10003,0,12.553,-4.8627,0.10439,-0.015259,12.708,0.33956,100.51,767.85,158.96,3.9579,113.1,113.1,774.08,125.01,4.9761,-0,0,-0.030471,-1.9879,0.093473,-3.2219,0.81859,0.74159,0.83383,0.69485,35.167,35.117,160.11,143.32
15.665,729,223.89,0.10459,0.10689,0.10003,0,12.553,-4.8627,0.10453,-0.015259,12.708,0.33956,102.32,767.71,153.67,2.2097,113.1,113.1,777.55,124.1,3.8109,-0,0,-0.44752,-2.0153,-0.094376,-3.2763,0.61164,0.64898,0.8354,0.69617,35.189,35.111,160.45,143.6
15.67,729,224.33,0.10402,0.1084,0.10003,0,12.566,-5.1453,0.10453,-0.015259,12.71,0.35486,103.65,767.28,147.9,3.236,113.1,113.1,769.96,133.03,1.7293,-0,0,-0.19358,-2.0408,-0.52061,-3.311,0.74019,0.43718,0.83698,0.69748,35.213,35.192,160.8,143.88
15.675,729,224.77,0.10426,0.11085,0.10003,0,12.566,-5.1453,0.10465,-0.015259,12.71,0.35486,102.34,767.48,144.56,3.0777,113.1,113.1,772.93,119.32,-0.66947,-0,0,-0.23341,-2.0673,-1.3976,-3.3181,0.72185,0,0.83856,0.6988,35.231,35.189,161.15,144.16
15.68,730,225.23,0.10442,0.10664,0.10003,0,12.56,-5.3437,0.10465,-0.015259,12.692,0.81171,102.93,768.75,146.58,3.0016,113.1,113.1,780.05,128.54,5.0883,-0,0,-0.25467,-2.0938,0.099449,-3.3363,0.71288,0.7499,0.84021,0.70018,35.243,35.155,161.51,144.46
15.685,730,225.7,0.10466,0.10691,0.10003,0,12.56,-5.3437,0.10485,-0.015259,12.692,0.81171,103.28,767.49,152.41,2.9033,113.1,113.1,776.82,113.09,4.9313,-0,0,-0.28155,-2.1206,0.073359,-3.3601,0.70111,0.73825,0.84188,0.70157,35.274,35.202,161.88,144.76
15.69,730,226.17,0.10495,0.10763,0.10003,0,12.509,-6.5889,0.10485,-0.015259,12.694,0.47499,102.3,768.45,158.48,2.6465,113.1,113.1,782.18,122.01,3.152,-0,0,-0.34832,-2.1442,-0.22547,-3.3393,0.66939,0.59022,0.84355,0.70295,35.288,35.182,162.24,145.06
15.695,731,226.65,0.10491,0.10947,0.10003,0,12.509,-6.5889,0.10506,-0.015259,12.694,0.47499,100.57,766.17,162.66,2.9764,113.1,113.1,777.21,122.93,0.83931,-0,0,-0.2708,-2.1683,-0.79966,-3.3656,0.70988,0.30457,0.84528,0.7044,35.329,35.244,162.62,145.37
